brewery,brewery_type,address,city,zipcode,county,latitude,longitude,year_established,guild_member,closed_since_2022,untappd_profile_link,month,production
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,January,
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,February,21.87
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,March,13.36
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,April,9.71
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,May,9.97
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,June,18.56
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,July,11.41
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,August,10.83
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,September,10.72
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,October,
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,November,17.52
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,December,10.7
Chief Spring's Fire and Irons Brewpub,micro,148 E Main St,Dayton,99328,Columbia,46.31924865,-117.9813348,2013,1,0,https://untappd.com/ChiefSpringsFireIronsBrewpub,total_annual,134.65
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,January,263.4
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,February,283.3
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,March,465.2
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,April,291.1
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,May,351.45
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,June,389.8
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,July,349.3
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,August,457.6
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,September,322.6
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,October,-1.5
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,November,591.3
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,December,252.11
Chuckanut Brewery,taproom,11937 Higgins Airport Way,Burlington,98233,Skagit,48.47346346,-122.4119584,2008,1,0,https://untappd.com/ChuckanutBrewery,total_annual,4015.66
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,January,139.42000000000002
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,February,159.64
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,March,181.46
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,April,175.84
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,May,167.88
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,June,181.92
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,July,166.44
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,August,196.28000000000003
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,September,168.52
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,October,164.29
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,November,147.81
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,December,150.56
Cloudburst Brewing,taproom,2116 Western Ave,Seattle,98121,King,47.61141494,-122.3449973,2015,1,0,https://untappd.com/CloudburstBrewing,total_annual,2000.06
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,January,2.0
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,February,
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,March,2.0
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,April,2.6
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,May,
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,June,
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,July,9.0
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,August,
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,September,
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,October,
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,November,
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,December,
Cole Street Brewery,brewpub,2551 Cole Street-Suite R,Enumclaw,98022,King,47.2038796,-121.98903,2014,0,0,https://untappd.com/ColeStreetBreweryEnumclaw,total_annual,15.6
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,January,59.66
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,February,37.5
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,March,48.5
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,April,96.99
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,May,43.49
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,June,46.0
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,July,36.0
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,August,117.11
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,September,69.66
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,October,31.67
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,November,16.0
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,December,5.17
Cowiche Creek Brewing Company,micro,514 Thompson Rd,Cowiche,98923,Yakima,46.65831896,-120.6834142,2018,1,0,https://untappd.com/CowicheCreek,total_annual,607.7499999999999
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,January,7.2
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,February,7.78
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,March,10.53
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,April,8.33
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,May,9.7
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,June,9.47
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,July,9.95
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,August,9.38
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,September,7.7
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,October,9.5
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,November,7.53
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,December,8.04
Crane's Castle Brewing Company,taproom,1550 NE Riddell Rd Suite #180,Bremerton,98310,Kitsap,47.60686,-122.6281819,2018,0,0,https://untappd.com/CranesCastleBrewing,total_annual,105.11
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,January,6.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,February,6.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,March,6.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,April,6.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,May,6.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,June,9.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,July,9.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,August,12.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,September,12.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,October,12.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,November,12.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,December,9.0
Crooked Label Brewing Company,brewpub,773 Village Way,Monroe,98272,Snohomish,47.850331,-121.98083,2021,0,0,https://untappd.com/w/crooked-label-brewing-company/487482,total_annual,105.0
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,January,16.69
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,February,10.34
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,March,18.87
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,April,22.11
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,May,21.68
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,June,
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,July,42.34
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,August,103.23
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,September,26.51
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,October,20.7
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,November,12.47
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,December,21.77
Crossbuck Brewing,micro,410 N 2nd Ave,Walla Walla,99362,Walla Walla,46.07018805,-118.342071,2018,1,0,https://untappd.com/xbuckbrewing,total_annual,316.71
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,January,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,February,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,March,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,April,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,May,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,June,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,July,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,August,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,September,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,October,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,November,
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,December,1.0
Crossed Arrows Brewery,taproom,14004 Purdy Dr Gig harbor,Gig Harbor,98332,Pierce,47.3853763,-122.6292102,2019,0,0,https://untappd.com/Crossed_Arrows_Brewery,total_annual,1.0
Crucible Brewing Company,micro,909 SE Everett Mall Way Ste D440,Everett,98208,Snohomish,47.91063493,-122.2196672,2015,0,0,https://untappd.com/CrucibleBrewing,January,49.92
Crucible Brewing Company,micro,909 SE Everett Mall Way Ste D440,Everett,98208,Snohomish,47.91063493,-122.2196672,2015,0,0,https://untappd.com/CrucibleBrewing,February,110.51
Crucible Brewing Company,micro,909 SE Everett Mall Way Ste D440,Everett,98208,Snohomish,47.91063493,-122.2196672,2015,0,0,https://untappd.com/CrucibleBrewing,March,133.32999999999998
Crucible Brewing Company,micro,909 SE Everett Mall Way Ste D440,Everett,98208,Snohomish,47.91063493,-122.2196672,2015,0,0,https://untappd.com/CrucibleBrewing,April,131.26
